material,score
Ti6Al4V_powder,56.85349808
Ti6Al4V_powder,56.9762346
Ti6Al4V_powder,60.9368055
Ti6Al4V_powder,60.80608161
Ti6Al4V_powder,56.19211277
Ti6Al4V_powder,61.93089685
Ti6Al4V_powder,67.78647819
Ti6Al4V_powder,62.11762369
Ti6Al4V_powder,63.78982661
Ti6Al4V_powder,63.72261289
Ti6Al4V_powder,62.57083189
Ti6Al4V_powder,228.2360432
Ti6Al4V_powder,62.30419528
Ti6Al4V_powder,66.7898727
Ti6Al4V_powder,60.47770067
Ti6Al4V_powder,59.91861559
Ti6Al4V_powder,68.92925676
Ti6Al4V_powder,69.94601064
Ti6Al4V_powder,58.28517398
Ti6Al4V_powder,51.93669091
Ti6Al4V_powder,55.5296788
Ti6Al4V_powder,58.68787234
Ti6Al4V_powder,62.14035841
Ti6Al4V_powder,55.47551322
Ti6Al4V_powder,53.80397176
Ti6Al4V_powder,56.18496672
Ti6Al4V_powder,53.91229964
Ti6Al4V_powder,60.95216994
Ti6Al4V_powder,68.04778922
Ti6Al4V_powder,63.09002333
Ti6Al4V_powder,53.32388842
Ti6Al4V_powder,62.88969805
Ti6Al4V_powder,60.80768679
Ti6Al4V_powder,51.97071676
Ti6Al4V_powder,59.14231265
Ti6Al4V_powder,56.92716658
Ti6Al4V_powder,57.4619936
Ti6Al4V_powder,64.45156477
Ti6Al4V_powder,55.66801187
Ti6Al4V_powder,58.04761567
Ti6Al4V_powder,58.21454845
Ti6Al4V_powder,62.26884049
Ti6Al4V_powder,56.37646516
Ti6Al4V_powder,56.21777829
Ti6Al4V_powder,62.89551947
Ti6Al4V_powder,59.55406572
Ti6Al4V_powder,62.41574942
Ti6Al4V_powder,60.50272633
Ti6Al4V_powder,65.8854985
Ti6Al4V_powder,57.42538392
Ti6Al4V_powder,63.12157166
Ti6Al4V_powder,57.54827947
Ti6Al4V_powder,58.31237433
Ti6Al4V_powder,63.21036385
Ti6Al4V_powder,60.29416381
Ti6Al4V_powder,55.98028305
Ti6Al4V_powder,59.5089249
Ti6Al4V_powder,58.38679343
Ti6Al4V_powder,57.72063423
Ti6Al4V_powder,57.5286681
Ti6Al4V_powder,57.60179348
Ti6Al4V_powder,55.37027181
Ti6Al4V_powder,61.01379088
Ti6Al4V_powder,59.5422547
Ti6Al4V_powder,61.49432947
Ti6Al4V_powder,56.87884844
Ti6Al4V_powder,61.48095135
Ti6Al4V_powder,58.15882042
Ti6Al4V_powder,54.56453788
Ti6Al4V_powder,66.70148701
Ti6Al4V_powder,58.48220019
Ti6Al4V_powder,56.13359125
Ti6Al4V_powder,65.35029578
Ti6Al4V_powder,63.2895928
Ti6Al4V_powder,62.6143152
Ti6Al4V_powder,58.50182381
Ti6Al4V_powder,57.53555001
Ti6Al4V_powder,65.12253559
Ti6Al4V_powder,57.31585644
Ti6Al4V_powder,52.9256632
Ti6Al4V_powder,60.75278398
Ti6Al4V_powder,58.28948552
Ti6Al4V_powder,57.0780908
Ti6Al4V_powder,60.84859119
Ti6Al4V_powder,62.13271693
Ti6Al4V_powder,58.37602338
Ti6Al4V_powder,58.97871719
Ti6Al4V_powder,66.89537476
Ti6Al4V_powder,57.70405623
Ti6Al4V_powder,61.36046175
Ti6Al4V_powder,61.16072249
Ti6Al4V_powder,58.31017531
Ti6Al4V_powder,60.56771382
Ti6Al4V_powder,62.10496907
Ti6Al4V_powder,55.40387742
Ti6Al4V_powder,63.50970993
Ti6Al4V_powder,56.10486813
Ti6Al4V_powder,59.28707433
Ti6Al4V_powder,56.45457911
Ti6Al4V_powder,63.47442627
Ti6Al4V_powder,60.21325127
Ti6Al4V_powder,56.11784869
Ti6Al4V_powder,60.37769397
Ti6Al4V_powder,60.73525832
Ti6Al4V_powder,56.3380545
Ti6Al4V_powder,56.52259647
Ti6Al4V_powder,57.81332687
Ti6Al4V_powder,61.02535299
Ti6Al4V_powder,61.0368611
Ti6Al4V_powder,58.907813
Ti6Al4V_powder,60.46616828
Ti6Al4V_powder,70.9153853
Ti6Al4V_powder,55.97313418
Ti6Al4V_powder,62.88881804
Ti6Al4V_powder,64.64272072
Ti6Al4V_powder,62.65915432
Ti6Al4V_powder,56.49890513
Ti6Al4V_powder,55.18209947
Ti6Al4V_powder,57.76357027
Ti6Al4V_powder,68.27998423
Ti6Al4V_powder,64.52398275
Ti6Al4V_powder,58.83555406
Ti6Al4V_powder,56.43259547
Ti6Al4V_powder,64.84691427
Ti6Al4V_powder,62.20682247
Ti6Al4V_powder,66.02303672
Ti6Al4V_powder,56.78805231
Ti6Al4V_powder,54.5195677
Ti6Al4V_powder,62.79456972
Ti6Al4V_powder,54.91093361
Ti6Al4V_powder,55.41209632
Ti6Al4V_powder,62.52604582
Ti6Al4V_powder,59.65945404
Ti6Al4V_powder,59.46520347
Ti6Al4V_powder,56.76477256
Ti6Al4V_powder,68.01493043
Ti6Al4V_powder,63.00027348
Ti6Al4V_powder,55.73662842
Ti6Al4V_powder,61.38291881
Ti6Al4V_powder,55.44510346
Ti6Al4V_powder,57.37598411
Ti6Al4V_powder,61.2418366
Ti6Al4V_powder,62.56831829
Ti6Al4V_powder,56.55945649
Ti6Al4V_powder,61.93239387
Ti6Al4V_powder,62.49581555
Ti6Al4V_powder,62.14082892
Ti6Al4V_powder,62.06761681
Ti6Al4V_powder,57.71921564
Ti6Al4V_powder,59.53082068
Ti6Al4V_powder,68.99148013
Ti6Al4V_powder,59.83346814
Ti6Al4V_powder,58.06593429
Ti6Al4V_powder,55.7791976
Ti6Al4V_powder,59.93672308
Ti6Al4V_powder,59.5916916
Ti6Al4V_powder,54.050981
Ti6Al4V_powder,56.97779727
Ti6Al4V_powder,52.14609234
Ti6Al4V_powder,61.26694897
Ti6Al4V_powder,60.28733791
Ti6Al4V_powder,57.55793932
Ti6Al4V_powder,66.51675716
Ti6Al4V_powder,58.89400974
Ti6Al4V_powder,54.49116307
Ti6Al4V_powder,62.10525476
Ti6Al4V_powder,53.15335991
Ti6Al4V_powder,56.97864696
Ti6Al4V_powder,56.26559745
Ti6Al4V_powder,58.59815513
Ti6Al4V_powder,64.28284013
Ti6Al4V_powder,54.40232824
Ti6Al4V_powder,56.38323899
Ti6Al4V_powder,60.78965365
Ti6Al4V_powder,60.32348633
Ti6Al4V_powder,60.79220068
Ti6Al4V_powder,51.53054798
Ti6Al4V_powder,59.19416508
Ti6Al4V_powder,55.27999466
Ti6Al4V_powder,64.0483604
Ti6Al4V_powder,57.59994333
Ti6Al4V_powder,60.42177988
Ti6Al4V_powder,63.50745193
Ti6Al4V_powder,55.88746356
Ti6Al4V_powder,57.4491632
Ti6Al4V_powder,51.86360541
Ti6Al4V_powder,58.37034541
Ti6Al4V_powder,55.45826804
Ti6Al4V_powder,59.63955442
Ti6Al4V_powder,58.02107377
Ti6Al4V_powder,61.36173657
Ti6Al4V_powder,58.58820906
Ti6Al4V_powder,58.00179777
Ti6Al4V_powder,55.99214752
Ti6Al4V_powder,57.3891014
Ti6Al4V_powder,57.75581676
Ti6Al4V_powder,65.02589422
Ti6Al4V_powder,64.5886465
Ti6Al4V_powder,80.85717245
Ti6Al4V_powder,56.22731854
Ti6Al4V_powder,57.42545976
Ti6Al4V_powder,57.20581003
Ti6Al4V_powder,61.9740933
Ti6Al4V_powder,57.45938638
Ti6Al4V_powder,62.53068748
Ti6Al4V_powder,61.74993721
Ti6Al4V_powder,60.46004997
Ti6Al4V_powder,56.25309103
Ti6Al4V_powder,56.14675174
Ti6Al4V_powder,51.80527972
Ti6Al4V_powder,59.49639917
Ti6Al4V_powder,66.21996984
Ti6Al4V_powder,54.48243239
Ti6Al4V_powder,59.4381131
Ti6Al4V_powder,60.05185306
Ti6Al4V_powder,56.96070899
Ti6Al4V_powder,61.77881652
Ti6Al4V_powder,56.41241299
Ti6Al4V_powder,61.83406814
Ti6Al4V_powder,56.55934232
Ti6Al4V_powder,65.2559732
Ti6Al4V_powder,62.83506952
Ti6Al4V_powder,59.50082549
Ti6Al4V_powder,61.88431768
Ti6Al4V_powder,59.96783526
Ti6Al4V_powder,60.86582988
Ti6Al4V_powder,68.38392276
Ti6Al4V_powder,58.56910982
Ti6Al4V_powder,57.51218115
Ti6Al4V_powder,57.27087865
Ti6Al4V_powder,59.59117171
Ti6Al4V_powder,59.67145328
Ti6Al4V_powder,51.88714953
Ti6Al4V_powder,58.7387836
Ti6Al4V_powder,60.23133863
Ti6Al4V_powder,59.29074921
Ti6Al4V_powder,55.3793499
Ti6Al4V_powder,59.54027015
Ti6Al4V_powder,61.94153729
Ti6Al4V_powder,66.47350892
Ti6Al4V_powder,56.84184262
Ti6Al4V_powder,57.38123555
Ti6Al4V_powder,63.70982225
Ti6Al4V_powder,56.34682238
Ti6Al4V_powder,55.56315314
Ti6Al4V_powder,57.41880054
Ti6Al4V_powder,64.79153084
Ti6Al4V_powder,58.1487258
Ti6Al4V_powder,58.22111314
Ti6Al4V_powder,57.12287497
Ti6Al4V_powder,60.77880836
Ti6Al4V_powder,59.36297477
Ti6Al4V_powder,57.54483924
Ti6Al4V_powder,59.97309113
Ti6Al4V_powder,53.72816056
Ti6Al4V_powder,59.45757676
Ti6Al4V_powder,56.55816728
Ti6Al4V_powder,60.36890569
Ti6Al4V_powder,59.05126328
Ti6Al4V_powder,58.47211596
Ti6Al4V_powder,59.61963581
Ti6Al4V_powder,60.63641836
Ti6Al4V_powder,61.4208503
Ti6Al4V_powder,59.93588511
Ti6Al4V_powder,70.67121158
Ti6Al4V_powder,61.53684245
Ti6Al4V_powder,67.11179361
Ti6Al4V_powder,57.12400603
Ti6Al4V_powder,63.52336308
Ti6Al4V_powder,61.94492786
Ti6Al4V_powder,61.72111509
Ti6Al4V_powder,66.82778043
Ti6Al4V_powder,66.12141204
Ti6Al4V_powder,56.41443483
Ti6Al4V_powder,56.36921711
Ti6Al4V_powder,57.37208816
Ti6Al4V_powder,54.21768726
Ti6Al4V_powder,62.60159828
Ti6Al4V_powder,56.83054697
Ti6Al4V_powder,55.70633993
Ti6Al4V_powder,55.92036279
Ti6Al4V_powder,55.49382634
Ti6Al4V_powder,56.49005781
Ti6Al4V_powder,59.22281908
Ti6Al4V_powder,64.45233444
Ti6Al4V_powder,55.59886031
Ti6Al4V_powder,54.13356708
Ti6Al4V_powder,63.94725662
Ti6Al4V_powder,58.85252661
Ti6Al4V_powder,62.37766905
Ti6Al4V_powder,56.92786429
Ti6Al4V_powder,53.13633591
Ti6Al4V_powder,61.28960442
Ti6Al4V_powder,63.27327784
Ti6Al4V_powder,60.56841529
Ti6Al4V_powder,64.56327842
Ti6Al4V_powder,61.82232945
Ti6Al4V_powder,62.8319547
Ti6Al4V_powder,60.32494861
Ti6Al4V_powder,63.07771459
Ti6Al4V_powder,50.75182806
Ti6Al4V_powder,62.33468179
Ti6Al4V_powder,61.38608444
Ti6Al4V_powder,60.52146157
Ti6Al4V_powder,63.28558661
Ti6Al4V_powder,64.50265817
Ti6Al4V_powder,56.91505796
Ti6Al4V_powder,54.7050876
Ti6Al4V_powder,64.0598412
Ti6Al4V_powder,57.57185425
Ti6Al4V_powder,56.45002605
Ti6Al4V_powder,59.92234455
Ti6Al4V_powder,59.54812125
Ti6Al4V_powder,55.39293399
Ti6Al4V_powder,63.12287814
Ti6Al4V_powder,58.85463397
Ti6Al4V_powder,60.24738564
Ti6Al4V_powder,65.47604874
Ti6Al4V_powder,54.09139437
Ti6Al4V_powder,62.82223947
Ti6Al4V_powder,60.97583041
Ti6Al4V_powder,61.5802712
Ti6Al4V_powder,57.55772939
Ti6Al4V_powder,59.22625511
Ti6Al4V_powder,57.24196139
Ti6Al4V_powder,63.15395763
Ti6Al4V_powder,57.30387808
Ti6Al4V_powder,63.39650206
Ti6Al4V_powder,67.64548093
Ti6Al4V_powder,57.9145191
Ti6Al4V_powder,59.82005139
Ti6Al4V_powder,64.75977859
Ti6Al4V_powder,55.89064982
Ti6Al4V_powder,58.26864956
Ti6Al4V_powder,65.48850151
Ti6Al4V_powder,56.99126217
Ti6Al4V_powder,59.91144593
Ti6Al4V_powder,65.30788979
Ti6Al4V_powder,58.92698733
Ti6Al4V_powder,57.32426915
Ti6Al4V_powder,56.16439451
Ti6Al4V_powder,62.89551505
Ti6Al4V_powder,59.65574197
Ti6Al4V_powder,55.73483858
Ti6Al4V_powder,58.67993432
Ti6Al4V_powder,62.06236065
Ti6Al4V_powder,56.07698791
Ti6Al4V_powder,60.49182474
Ti6Al4V_powder,54.07177196
Ti6Al4V_powder,58.55866367
Ti6Al4V_powder,70.29583263
Ti6Al4V_powder,58.43207458
Ti6Al4V_powder,59.10745866
Ti6Al4V_powder,60.73052875
Ti6Al4V_powder,54.78409661
Ti6Al4V_powder,58.10660983
Ti6Al4V_powder,53.29723477
Ti6Al4V_powder,56.16032587
Ti6Al4V_powder,63.4603801
Ti6Al4V_powder,55.62842373
Ti6Al4V_powder,58.10956416
Ti6Al4V_powder,60.9879047
Ti6Al4V_powder,61.26308716
Ti6Al4V_powder,58.67671683
Ti6Al4V_powder,56.0689909
Ti6Al4V_powder,59.43087953
Ti6Al4V_powder,59.61542565
Ti6Al4V_powder,63.24440376
Ti6Al4V_powder,64.72894164
Ti6Al4V_powder,61.58003514
Ti6Al4V_powder,55.77086546
Ti6Al4V_powder,53.56863846
Ti6Al4V_powder,56.59699247
Ti6Al4V_powder,59.03341554
Ti6Al4V_powder,61.94948097
Ti6Al4V_powder,59.69313259
Ti6Al4V_powder,53.64463062
Ti6Al4V_powder,60.10287618
Ti6Al4V_powder,56.76225154
Ti6Al4V_powder,63.45041386
Ti6Al4V_powder,54.67590733
Ti6Al4V_powder,57.25299374
Ti6Al4V_powder,59.80600402
Ti6Al4V_powder,64.22628116
Ti6Al4V_powder,57.8455903
Ti6Al4V_powder,56.97767096
Ti6Al4V_powder,64.05930803
Ti6Al4V_powder,65.26091522
Ti6Al4V_powder,53.22815371
Ti6Al4V_powder,66.37210504
stainless_steel,7.090377754
stainless_steel,6.738705062
stainless_steel,7.261278739
stainless_steel,7.408385791
stainless_steel,5.688352749
stainless_steel,4.963393815
stainless_steel,6.94467892
stainless_steel,9.703240803
stainless_steel,6.303130262
stainless_steel,6.309978069
stainless_steel,5.998613578
stainless_steel,11.41654533
stainless_steel,5.58617301
stainless_steel,6.38716113
stainless_steel,7.237337567
stainless_steel,6.155030396
stainless_steel,6.283782647
stainless_steel,7.155264152
stainless_steel,6.371668769
stainless_steel,5.733109645
stainless_steel,6.470219071
stainless_steel,11.74422052
stainless_steel,6.280121312
stainless_steel,6.584287813
stainless_steel,8.280052896
stainless_steel,6.699841753
stainless_steel,5.808960727
stainless_steel,9.302387924
stainless_steel,7.373142967
stainless_steel,8.010217755
stainless_steel,5.636003011
stainless_steel,6.335345133
stainless_steel,6.855489978
stainless_steel,7.749065684
stainless_steel,6.477762354
stainless_steel,9.262220207
stainless_steel,6.010175665
stainless_steel,6.394431403
stainless_steel,7.088793108
stainless_steel,5.442610835
stainless_steel,4.953370998
stainless_steel,6.464678466
stainless_steel,7.005573991
stainless_steel,9.000097212
stainless_steel,9.449621066
stainless_steel,7.873560108
stainless_steel,6.42528453
stainless_steel,6.546561294
stainless_steel,10.72587729
stainless_steel,7.03439638
stainless_steel,5.669693798
stainless_steel,7.044331326
stainless_steel,8.08604661
stainless_steel,6.875199464
stainless_steel,7.686674647
stainless_steel,8.96585557
stainless_steel,6.538698081
stainless_steel,8.177872693
stainless_steel,9.879842945
stainless_steel,6.875581079
stainless_steel,6.049039709
stainless_steel,8.261226235
stainless_steel,7.610822763
stainless_steel,6.061154913
stainless_steel,7.609515064
stainless_steel,8.154874
stainless_steel,5.610278698
stainless_steel,8.348565756
stainless_steel,5.291189664
stainless_steel,5.385851539
stainless_steel,7.38218439
stainless_steel,7.146121113
stainless_steel,9.472439286
stainless_steel,7.004533827
stainless_steel,8.335224577
stainless_steel,6.04253435
stainless_steel,6.484969617
stainless_steel,6.798976123
stainless_steel,8.03703138
stainless_steel,8.602265838
stainless_steel,6.0710965
stainless_steel,8.506495444
stainless_steel,5.782694811
stainless_steel,6.469268287
stainless_steel,5.946932237
stainless_steel,7.452653508
stainless_steel,5.732027376
stainless_steel,5.848578063
stainless_steel,6.272019797
stainless_steel,6.936833603
stainless_steel,7.498118089
stainless_steel,5.987261623
stainless_steel,6.959625215
stainless_steel,7.217929082
stainless_steel,5.407925286
stainless_steel,7.123090911
stainless_steel,4.822895153
stainless_steel,6.307651183
stainless_steel,6.242140427
stainless_steel,6.485011973
stainless_steel,6.370483815
stainless_steel,7.036485552
stainless_steel,5.525831316
stainless_steel,8.613366503
stainless_steel,6.398448512
stainless_steel,7.270263497
stainless_steel,7.111382732
stainless_steel,6.623532787
stainless_steel,6.05805246
stainless_steel,4.518291675
stainless_steel,4.916283034
stainless_steel,7.282575501
stainless_steel,7.087607685
stainless_steel,7.092856333
stainless_steel,6.440664586
stainless_steel,6.406804258
stainless_steel,5.887381075
stainless_steel,7.55224192
stainless_steel,5.771463781
stainless_steel,7.624576935
stainless_steel,6.17378617
stainless_steel,7.574125839
stainless_steel,6.916340854
stainless_steel,6.948316925
stainless_steel,6.997000498
stainless_steel,7.817541704
stainless_steel,5.695364353
stainless_steel,6.058334691
stainless_steel,5.987069729
stainless_steel,6.651605435
stainless_steel,6.483146785
stainless_steel,8.238214093
stainless_steel,6.780286894
stainless_steel,7.483510105
stainless_steel,5.202664729
stainless_steel,6.106863575
stainless_steel,6.59150491
stainless_steel,6.255548784
stainless_steel,7.075934484
stainless_steel,5.530695804
stainless_steel,8.282230324
stainless_steel,7.494594567
stainless_steel,5.514681285
stainless_steel,6.547173553
stainless_steel,6.655371657
stainless_steel,7.402553443
stainless_steel,6.259231401
stainless_steel,7.217379421
stainless_steel,6.041822947
stainless_steel,6.378139313
stainless_steel,5.661228518
stainless_steel,5.006637719
stainless_steel,6.484447742
stainless_steel,6.117360461
stainless_steel,6.544029758
stainless_steel,5.700929277
stainless_steel,6.591758758
stainless_steel,5.565105871
stainless_steel,7.503540703
stainless_steel,6.779682006
stainless_steel,5.813045917
stainless_steel,6.893472774
stainless_steel,5.411431228
stainless_steel,5.192060924
stainless_steel,6.763760864
stainless_steel,7.315805406
stainless_steel,6.746050172
stainless_steel,6.403607744
stainless_steel,6.291315118
stainless_steel,8.922479188
stainless_steel,6.260374159
stainless_steel,8.412430891
stainless_steel,5.650198419
stainless_steel,5.76002347
stainless_steel,5.933752134
stainless_steel,5.782510485
stainless_steel,5.8955726
stainless_steel,6.38582299
stainless_steel,7.642963519
stainless_steel,7.113414364
stainless_steel,6.406050287
stainless_steel,8.06677873
stainless_steel,5.594652375
stainless_steel,8.164466848
stainless_steel,7.77399037
stainless_steel,5.478650063
stainless_steel,5.691051088
stainless_steel,6.549157718
stainless_steel,6.029545238
stainless_steel,6.909298582
stainless_steel,6.537728398
stainless_steel,6.543790779
stainless_steel,8.815161272
stainless_steel,7.542248698
stainless_steel,6.925523343
stainless_steel,4.477669598
stainless_steel,6.475759459
stainless_steel,5.500161484
stainless_steel,5.970434329
stainless_steel,6.402662498
stainless_steel,7.129483777
stainless_steel,6.324044398
stainless_steel,6.352544692
stainless_steel,5.913838922
stainless_steel,9.511702744
stainless_steel,5.912955565
stainless_steel,8.710225131
stainless_steel,6.329390307
stainless_steel,6.06862377
stainless_steel,8.051771528
stainless_steel,5.354286183
stainless_steel,4.731099292
stainless_steel,5.409865014
stainless_steel,6.820838335
stainless_steel,6.331762542
stainless_steel,8.600311659
stainless_steel,6.390331368
stainless_steel,5.784634481
stainless_steel,6.193483782
stainless_steel,7.819684926
stainless_steel,8.27264232
stainless_steel,7.581781855
stainless_steel,5.200386127
stainless_steel,7.166042589
stainless_steel,8.141327427
stainless_steel,7.404096469
stainless_steel,5.094631178
stainless_steel,8.847865926
stainless_steel,6.63852939
stainless_steel,5.196898531
stainless_steel,6.165844826
stainless_steel,6.761048367
stainless_steel,6.400441893
stainless_steel,6.980040628
stainless_steel,7.52310456
stainless_steel,7.017295127
stainless_steel,6.028703301
stainless_steel,7.04238087
stainless_steel,7.780838884
stainless_steel,7.76644615
stainless_steel,7.44344324
stainless_steel,8.310647067
stainless_steel,8.030486813
stainless_steel,6.270151804
stainless_steel,6.850411374
stainless_steel,5.366964177
stainless_steel,6.803986686
stainless_steel,5.67078166
stainless_steel,6.01193999
stainless_steel,6.752475903
stainless_steel,6.254138938
stainless_steel,8.054253353
stainless_steel,6.090240781
stainless_steel,6.42751846
stainless_steel,6.819910805
stainless_steel,5.995457416
stainless_steel,5.782268421
stainless_steel,5.952209816
stainless_steel,5.027639887
stainless_steel,6.558124053
stainless_steel,6.704971785
stainless_steel,8.53130205
stainless_steel,6.162586931
stainless_steel,6.030005115
stainless_steel,7.58333862
stainless_steel,7.152971085
stainless_steel,10.19255497
stainless_steel,6.550872635
stainless_steel,5.197022597
stainless_steel,8.669122682
stainless_steel,6.144395569
stainless_steel,6.920595084
stainless_steel,5.382598294
stainless_steel,5.320054979
stainless_steel,7.831811801
stainless_steel,5.399102924
stainless_steel,5.43944627
stainless_steel,5.270015085
stainless_steel,7.075717756
stainless_steel,7.559052903
stainless_steel,9.181307679
stainless_steel,5.797023837
stainless_steel,6.984750309
stainless_steel,6.595916173
stainless_steel,6.855504244
stainless_steel,10.47391803
stainless_steel,7.108936046
stainless_steel,7.471850525
stainless_steel,8.587819083
stainless_steel,8.085337628
stainless_steel,5.635396466
stainless_steel,5.580326321
stainless_steel,6.004327661
stainless_steel,6.661191724
stainless_steel,6.478145143
stainless_steel,5.737030497
stainless_steel,5.834245776
stainless_steel,7.579324765
stainless_steel,6.046873217
stainless_steel,5.45783868
stainless_steel,5.724279818
stainless_steel,7.869687697
stainless_steel,6.195791575
stainless_steel,5.986556134
stainless_steel,6.416840156
stainless_steel,6.643992057
stainless_steel,6.304487057
stainless_steel,8.171352478
stainless_steel,7.221489551
stainless_steel,7.130011463
stainless_steel,6.044570075
stainless_steel,7.679373185
stainless_steel,5.896974437
stainless_steel,7.132896825
stainless_steel,6.055370967
stainless_steel,5.375417278
stainless_steel,6.539302898
stainless_steel,4.739363311
stainless_steel,6.142564389
stainless_steel,6.710455279
stainless_steel,6.739060843
stainless_steel,7.356938792
stainless_steel,5.591077491
stainless_steel,7.927186456
stainless_steel,6.879058015
stainless_steel,6.650504385
stainless_steel,5.210639244
stainless_steel,6.974262256
stainless_steel,5.250888896
stainless_steel,6.218214566
stainless_steel,9.902917795
stainless_steel,6.953992645
stainless_steel,4.392458918
stainless_steel,7.056474441
stainless_steel,5.787926388
stainless_steel,6.198511424
stainless_steel,6.745942686
stainless_steel,7.105937479
stainless_steel,8.060711638
stainless_steel,7.784386335
stainless_steel,5.039732288
stainless_steel,7.320651595
stainless_steel,5.512210719
stainless_steel,6.87897967
stainless_steel,6.283106753
stainless_steel,8.869078032
stainless_steel,8.713163168
stainless_steel,5.396095589
stainless_steel,5.980619209
stainless_steel,5.794847023
stainless_steel,5.231560093
stainless_steel,5.032985214
stainless_steel,8.214638036
stainless_steel,5.023649836
stainless_steel,7.635604271
stainless_steel,6.463839768
stainless_steel,7.25316253
stainless_steel,5.750973728
stainless_steel,6.188744412
stainless_steel,4.991765632
stainless_steel,6.500429788
stainless_steel,7.146449258
stainless_steel,6.678251423
stainless_steel,6.174714291
stainless_steel,6.253809834
stainless_steel,6.71911163
stainless_steel,7.71246435
stainless_steel,5.919335617
stainless_steel,5.765773087
stainless_steel,7.891245831
stainless_steel,6.327532164
stainless_steel,7.006852849
stainless_steel,6.626916681
stainless_steel,8.165615839
stainless_steel,6.656055389
stainless_steel,5.507017145
stainless_steel,6.185805297
stainless_steel,6.233834253
stainless_steel,6.368928464
stainless_steel,6.311431
stainless_steel,5.649138424
stainless_steel,7.23853167
stainless_steel,6.030657555
stainless_steel,7.104101577
stainless_steel,5.040543368
stainless_steel,8.180186567
stainless_steel,4.884360861
stainless_steel,7.259501047
stainless_steel,7.813219467
stainless_steel,6.971289899
stainless_steel,5.263062737
stainless_steel,5.078956575
stainless_steel,6.096622595
stainless_steel,5.502570541
stainless_steel,6.236853871
stainless_steel,8.088806341
stainless_steel,6.194444474
stainless_steel,6.048116019
stainless_steel,6.164351252
stainless_steel,9.210522415
stainless_steel,6.496495755
stainless_steel,6.09581016
stainless_steel,5.192468398
stainless_steel,5.705659891
stainless_steel,6.09491546
stainless_steel,9.003856512
stainless_steel,6.576064421
stainless_steel,5.704532234
stainless_steel,5.92935391
stainless_steel,6.904777031
stainless_steel,8.361309583
stainless_steel,6.498510914
stainless_steel,6.795993736
stainless_steel,5.740181473
stainless_steel,5.788724564
stainless_steel,5.238210344
stainless_steel,6.796850696
stainless_steel,6.404900337
stainless_steel,6.396664066
stainless_steel,5.90230616
stainless_steel,7.045646684
stainless_steel,8.047641361
stainless_steel,8.307835972
stainless_steel,6.189359467
stainless_steel,6.855760919
stainless_steel,7.641826966
stainless_steel,7.066623276
stainless_steel,7.464477763
stainless_steel,5.57967095
stainless_steel,6.72835813
stainless_steel,6.387470207
stainless_steel,6.311892771
stainless_steel,6.184549599
stainless_steel,5.105794919
stainless_steel,7.827859081
stainless_steel,6.20519416
stainless_steel,6.407656161
stainless_steel,5.928359687
stainless_steel,6.686011209
stainless_steel,5.461904463
stainless_steel,5.905616364
stainless_steel,7.03404667
stainless_steel,6.969601524
stainless_steel,5.663710824
stainless_steel,6.480815964
stainless_steel,6.206642654
stainless_steel,7.361157188
stainless_steel,7.054292532
stainless_steel,5.813247749
stainless_steel,8.042356346
stainless_steel,6.766434682
stainless_steel,6.477174733
stainless_steel,8.387432437
stainless_steel,6.071849296
stainless_steel,5.637494489
stainless_steel,9.224843947
stainless_steel,6.278693274
stainless_steel,7.672512074
stainless_steel,7.251807502
stainless_steel,7.297651323
stainless_steel,5.821814615
stainless_steel,5.698622815
stainless_steel,5.396113668
stainless_steel,6.652689181
stainless_steel,5.477188873
stainless_steel,7.455874371
stainless_steel,8.499115156
stainless_steel,7.710113994
stainless_steel,6.748363144
stainless_steel,5.595162794
stainless_steel,7.972324206
stainless_steel,6.133761261
stainless_steel,5.674574083
stainless_steel,6.023929987
stainless_steel,6.724634652
stainless_steel,6.152821868
stainless_steel,5.443199238
stainless_steel,6.393425928
stainless_steel,5.007059947
stainless_steel,6.084732049
stainless_steel,9.072391562
stainless_steel,5.803586937
stainless_steel,6.293819871
stainless_steel,6.060683237
stainless_steel,5.584938118
stainless_steel,5.407527248
stainless_steel,6.924620862
stainless_steel,6.602995624
stainless_steel,7.459448416
stainless_steel,6.719028055
stainless_steel,8.280395552
stainless_steel,5.586938541
stainless_steel,8.937247375
stainless_steel,7.856209165
stainless_steel,6.497503914
stainless_steel,5.602501737
stainless_steel,6.24808707
stainless_steel,7.057228219
stainless_steel,6.182339854
stainless_steel,5.904282623
stainless_steel,6.65332467
stainless_steel,6.331962753
stainless_steel,6.327734339
stainless_steel,5.734544225
stainless_steel,6.36001374
stainless_steel,5.51079377
stainless_steel,7.189590829
stainless_steel,8.225530762
stainless_steel,6.315062298
stainless_steel,8.777385271
stainless_steel,4.972542209
stainless_steel,6.381177175
stainless_steel,7.187494432
stainless_steel,5.33227394
stainless_steel,7.25422803
stainless_steel,5.921504772
stainless_steel,6.621022987
stainless_steel,8.303844247
stainless_steel,8.036583142
stainless_steel,6.714212216
stainless_steel,5.439713073
stainless_steel,6.900548976
stainless_steel,7.234254958
stainless_steel,7.086904948
stainless_steel,8.950500377
stainless_steel,5.880939393
stainless_steel,7.709878106
stainless_steel,7.599349492
stainless_steel,6.690824158
stainless_steel,5.693701664
stainless_steel,8.875927971
stainless_steel,10.06617215
stainless_steel,7.085542353
stainless_steel,5.656718298
stainless_steel,7.098300534
stainless_steel,5.795960589
